SOURCE,TARGET,RATING,TIME
4320,2430,1,12/09/2013
4172,4855,1,12/09/2013
13,4384,1,12/09/2013
4384,13,1,12/09/2013
4844,4384,1,12/09/2013
4384,4844,1,12/09/2013
4553,4844,1,12/09/2013
4844,4553,1,12/09/2013
4301,4855,10,12/09/2013
4197,4850,2,13/09/2013
3429,4611,1,13/09/2013
4611,3429,1,13/09/2013
4611,4844,2,13/09/2013
4844,4611,1,13/09/2013
4107,3357,-2,13/09/2013
3452,4538,1,13/09/2013
4538,3452,1,13/09/2013
4694,4295,1,13/09/2013
4295,4694,1,13/09/2013
1018,3837,4,13/09/2013
4291,2056,1,13/09/2013
3746,4856,2,13/09/2013
4844,35,1,13/09/2013
3172,35,2,13/09/2013
35,3172,2,13/09/2013
4291,2044,1,14/09/2013
2044,4291,1,14/09/2013
2125,4841,1,14/09/2013
1018,4857,1,14/09/2013
57,2404,1,14/09/2013
4291,4189,1,14/09/2013
4189,4291,1,14/09/2013
2404,57,2,14/09/2013
2848,2388,1,14/09/2013
4857,230,3,14/09/2013
4787,664,3,14/09/2013
4787,4338,1,14/09/2013
3018,4042,1,14/09/2013
3897,4693,2,14/09/2013
4693,3897,3,14/09/2013
4291,2848,1,14/09/2013
3719,1639,1,14/09/2013
4835,4858,2,14/09/2013
4858,4835,5,14/09/2013
4858,3086,1,14/09/2013
3919,2344,2,14/09/2013
35,4859,1,14/09/2013
4859,35,1,14/09/2013
4693,4830,3,14/09/2013
4830,4693,3,14/09/2013
4291,625,1,15/09/2013
625,4291,1,15/09/2013
4859,3646,-10,15/09/2013
1810,4858,-8,15/09/2013
1810,4835,-8,15/09/2013
4787,4861,1,15/09/2013
4861,4787,1,15/09/2013
4839,4862,1,15/09/2013
4862,4839,1,15/09/2013
4787,3598,2,15/09/2013
4861,4863,1,15/09/2013
3649,2472,3,15/09/2013
4830,4861,1,15/09/2013
4861,4830,1,15/09/2013
1810,4844,-10,15/09/2013
4615,3404,8,15/09/2013
4615,3545,3,15/09/2013
3545,4615,3,15/09/2013
4846,4844,-10,15/09/2013
2464,4400,-1,15/09/2013
3404,4615,5,15/09/2013
4615,4115,3,15/09/2013
4291,353,1,16/09/2013
4172,4787,1,16/09/2013
4787,4172,1,16/09/2013
3901,4753,1,16/09/2013
1639,3719,2,16/09/2013
2625,2642,1,16/09/2013
2625,1675,1,16/09/2013
4559,2472,1,16/09/2013
2472,4559,1,16/09/2013
4857,3129,5,16/09/2013
4857,2013,1,16/09/2013
664,1735,1,16/09/2013
1334,1386,-5,16/09/2013
4694,4420,2,16/09/2013
4197,4189,1,17/09/2013
4189,4197,1,17/09/2013
4694,4379,7,17/09/2013
4379,4694,5,17/09/2013
3719,3649,7,17/09/2013
3649,3719,6,17/09/2013
3649,3924,1,17/09/2013
3924,3649,1,17/09/2013
2942,3828,1,17/09/2013
3828,2942,1,17/09/2013
1550,4549,1,17/09/2013
4549,1550,1,17/09/2013
4694,905,3,17/09/2013
2431,4038,-1,17/09/2013
35,4864,1,17/09/2013
4708,4814,-10,17/09/2013
1018,1819,1,17/09/2013
4708,3649,1,17/09/2013
1018,1829,2,17/09/2013
4694,2230,1,18/09/2013
35,4865,2,18/09/2013
2835,2388,2,18/09/2013
2388,2835,1,18/09/2013
4554,3168,1,18/09/2013
3168,4554,1,18/09/2013
4291,1334,1,18/09/2013
1334,4291,1,18/09/2013
3924,4694,3,19/09/2013
57,3278,5,19/09/2013
2848,2076,1,19/09/2013
2565,4608,1,19/09/2013
4608,2565,1,19/09/2013
4787,4780,2,19/09/2013
4780,4787,2,19/09/2013
4204,4506,1,19/09/2013
4648,2378,1,19/09/2013
2378,4648,1,19/09/2013
3837,25,10,19/09/2013
3682,4197,1,19/09/2013
2892,4866,1,19/09/2013
57,2942,2,19/09/2013
4119,3804,2,20/09/2013
3804,4119,2,20/09/2013
1810,4868,-8,20/09/2013
4859,4869,1,20/09/2013
4869,4859,1,20/09/2013
4172,3901,2,20/09/2013
35,2691,1,20/09/2013
4482,4521,7,20/09/2013
2296,4519,1,20/09/2013
4870,3897,1,20/09/2013
3319,1334,1,20/09/2013
4871,4870,-1,20/09/2013
4870,4871,-10,20/09/2013
4870,2296,-10,20/09/2013
4870,4857,-10,20/09/2013
4870,4172,-10,20/09/2013
3452,4870,-10,20/09/2013
1810,4870,-10,20/09/2013
4857,4870,-10,20/09/2013
2296,4870,-10,20/09/2013
1829,1018,3,20/09/2013
4857,1656,1,20/09/2013
2958,2625,1,20/09/2013
4172,4870,-10,20/09/2013
3897,4870,-10,20/09/2013
4511,3283,1,21/09/2013
2125,141,1,21/09/2013
3283,4511,1,21/09/2013
4291,872,1,21/09/2013
872,4291,1,21/09/2013
4787,2167,1,21/09/2013
2167,4787,1,21/09/2013
2125,4490,2,21/09/2013
4511,4872,1,21/09/2013
4872,4511,1,21/09/2013
4172,4873,1,21/09/2013
4873,4172,1,21/09/2013
4559,1990,1,21/09/2013
1990,4559,1,21/09/2013
4559,640,1,21/09/2013
640,4559,1,21/09/2013
1810,3642,3,21/09/2013
640,3892,1,21/09/2013
3892,640,1,21/09/2013
4851,2388,1,21/09/2013
2388,4851,1,21/09/2013
3649,4867,1,21/09/2013
4867,3649,1,21/09/2013
4694,4573,2,22/09/2013
4573,4694,2,22/09/2013
4787,2127,1,22/09/2013
4830,4609,-10,22/09/2013
4291,4830,1,22/09/2013
4830,4291,1,22/09/2013
3531,2835,1,22/09/2013
3897,3257,1,22/09/2013
3257,3897,2,22/09/2013
4291,4693,1,23/09/2013
4693,4291,1,23/09/2013
4869,4875,1,23/09/2013
4291,4800,1,23/09/2013
3897,546,1,23/09/2013
4511,3487,2,23/09/2013
4107,4648,2,23/09/2013
4648,4107,2,23/09/2013
3018,2378,3,23/09/2013
4360,4559,1,23/09/2013
4559,4360,1,23/09/2013
3897,2430,1,23/09/2013
2430,3897,1,23/09/2013
4875,4869,5,23/09/2013
2625,4459,1,23/09/2013
4459,2625,1,23/09/2013
1810,4665,1,23/09/2013
4665,1810,1,23/09/2013
2691,35,1,23/09/2013
3018,4172,3,23/09/2013
4204,4876,1,23/09/2013
4320,4197,3,23/09/2013
4197,4320,2,23/09/2013
2396,361,3,23/09/2013
2470,2691,1,23/09/2013
2691,2470,1,23/09/2013
35,4877,1,23/09/2013
35,4878,1,23/09/2013
35,4822,1,23/09/2013
4284,4599,3,24/09/2013
4841,2835,3,24/09/2013
2835,4841,3,24/09/2013
4874,3452,2,24/09/2013
3452,4874,2,24/09/2013
4291,3389,1,24/09/2013
3389,4291,1,24/09/2013
4197,3538,1,25/09/2013
3538,4197,1,25/09/2013
135,3628,1,25/09/2013
3628,135,2,25/09/2013
4694,4499,2,25/09/2013
135,2848,-1,25/09/2013
4787,1185,5,25/09/2013
2848,135,-1,25/09/2013
2848,3319,1,25/09/2013
2848,2635,1,25/09/2013
3649,3319,1,25/09/2013
2848,2446,1,25/09/2013
2848,3649,1,25/09/2013
4862,3743,2,25/09/2013
3102,35,4,25/09/2013
4864,35,5,25/09/2013
361,2396,2,25/09/2013
3897,1731,3,25/09/2013
4281,4197,1,25/09/2013
4197,4281,1,25/09/2013
625,361,1,25/09/2013
361,625,1,25/09/2013
4281,3897,2,25/09/2013
3897,4281,3,25/09/2013
35,4861,1,25/09/2013
4861,35,1,25/09/2013
4334,3897,1,26/09/2013
3897,4334,1,26/09/2013
4850,4197,2,26/09/2013
3107,1018,6,26/09/2013
4511,4337,1,26/09/2013
4337,4511,1,26/09/2013
4861,4559,1,26/09/2013
4559,4861,1,26/09/2013
1731,3649,2,26/09/2013
3649,1731,2,26/09/2013
546,3897,3,26/09/2013
1334,4694,4,26/09/2013
4610,1018,4,26/09/2013
1018,4610,3,26/09/2013
2942,4879,3,26/09/2013
4879,2942,3,26/09/2013
4774,2625,2,26/09/2013
4879,4559,1,26/09/2013
4559,4879,1,26/09/2013
3897,1334,2,26/09/2013
1810,3355,1,26/09/2013
3355,1810,1,26/09/2013
539,2942,1,26/09/2013
2942,539,2,26/09/2013
4740,2942,3,27/09/2013
4360,4554,3,27/09/2013
4878,35,2,27/09/2013
4694,4880,5,27/09/2013
4694,4881,2,27/09/2013
4881,4694,2,27/09/2013
3960,4714,2,27/09/2013
3353,4650,1,27/09/2013
2470,4882,1,27/09/2013
4882,2470,1,27/09/2013
1508,1731,2,27/09/2013
4172,4273,1,27/09/2013
4650,3353,1,27/09/2013
4273,4172,1,27/09/2013
3897,1508,1,27/09/2013
4800,3421,1,28/09/2013
4875,4841,2,28/09/2013
4841,4875,1,28/09/2013
3013,4875,1,28/09/2013
2538,1018,3,28/09/2013
4883,4862,1,28/09/2013
4862,4883,1,28/09/2013
4875,3013,4,28/09/2013
4499,4559,2,28/09/2013
4559,4499,2,28/09/2013
4883,35,1,28/09/2013
2127,3642,-1,28/09/2013
4315,1185,5,28/09/2013
3425,4511,1,29/09/2013
3421,4800,1,29/09/2013
4365,3903,3,29/09/2013
3903,4365,3,29/09/2013
3903,4883,1,29/09/2013
2125,4370,2,29/09/2013
2835,3531,-10,29/09/2013
4875,4884,1,29/09/2013
4884,4875,1,29/09/2013
4883,4884,1,29/09/2013
4320,4875,1,29/09/2013
4875,4320,1,29/09/2013
1555,4172,10,29/09/2013
4172,1555,8,29/09/2013
4883,2942,1,30/09/2013
2942,4883,1,30/09/2013
4649,1508,1,30/09/2013
1508,4649,1,30/09/2013
4883,4197,2,30/09/2013
4197,4883,1,30/09/2013
4883,4875,3,30/09/2013
4875,4883,3,30/09/2013
3533,4875,2,30/09/2013
4875,3533,1,30/09/2013
4875,4867,1,30/09/2013
2942,1731,5,30/09/2013
4197,2337,2,30/09/2013
2337,4197,3,30/09/2013
3903,2647,5,30/09/2013
3903,3018,2,30/09/2013
2647,3903,5,30/09/2013
4867,4875,1,30/09/2013
4197,4708,1,30/09/2013
4708,4197,1,30/09/2013
905,3719,10,30/09/2013
905,4883,-10,30/09/2013
4885,4883,-10,30/09/2013
3897,1689,1,01/10/2013
1689,3897,1,01/10/2013
1217,2313,1,01/10/2013
2313,1217,1,01/10/2013
1018,4365,1,01/10/2013
2125,4815,3,01/10/2013
1656,1363,5,01/10/2013
1656,13,3,01/10/2013
1656,905,1,01/10/2013
1656,1512,2,01/10/2013
1656,96,3,01/10/2013
1656,1885,3,01/10/2013
1656,3345,2,01/10/2013
1656,2388,1,01/10/2013
1656,2934,2,01/10/2013
1656,2795,1,01/10/2013
1656,1316,2,01/10/2013
1656,1752,1,01/10/2013
1656,1731,2,01/10/2013
1656,417,1,01/10/2013
1656,823,1,01/10/2013
1656,1018,3,01/10/2013
1656,1565,4,01/10/2013
1656,1802,3,01/10/2013
1656,57,3,01/10/2013
1656,2230,3,01/10/2013
4365,1018,1,01/10/2013
4197,4886,1,01/10/2013
4886,4197,1,01/10/2013
353,4887,1,01/10/2013
4887,353,1,01/10/2013
353,2942,2,02/10/2013
2942,4740,-10,02/10/2013
2625,2430,1,02/10/2013
2430,2625,1,02/10/2013
4708,2625,1,02/10/2013
4890,2625,1,02/10/2013
4172,3986,2,02/10/2013
3986,4172,2,02/10/2013
2647,4172,10,02/10/2013
4611,2322,3,02/10/2013
2322,4611,1,02/10/2013
2322,4197,1,02/10/2013
4197,2322,1,02/10/2013
4416,230,1,02/10/2013
35,4559,2,02/10/2013
2045,304,6,02/10/2013
304,2045,6,02/10/2013
2318,2045,6,02/10/2013
2045,2318,6,02/10/2013
2318,304,6,02/10/2013
33,3649,6,02/10/2013
3649,33,5,02/10/2013
2388,4891,1,03/10/2013
4648,4892,1,03/10/2013
4892,4648,1,03/10/2013
1731,1508,1,03/10/2013
215,1383,-10,03/10/2013
353,25,1,03/10/2013
1832,2028,-4,03/10/2013
215,2028,-10,03/10/2013
2165,2028,-10,03/10/2013
2165,2214,-10,03/10/2013
4648,3880,1,03/10/2013
3880,4648,1,03/10/2013
4649,4893,1,03/10/2013
4893,4649,1,03/10/2013
2942,2625,4,03/10/2013
4884,4894,1,03/10/2013
4894,4884,2,03/10/2013
4893,4771,1,04/10/2013
4771,4893,1,04/10/2013
4553,3897,1,04/10/2013
3897,4553,1,04/10/2013
3897,4879,1,04/10/2013
4879,3897,1,04/10/2013
4875,4837,1,04/10/2013
4837,4875,1,04/10/2013
4890,2934,1,04/10/2013
2552,4890,1,04/10/2013
4890,2552,1,04/10/2013
710,4893,1,04/10/2013
4893,710,1,04/10/2013
4694,2892,1,04/10/2013
2892,4694,1,04/10/2013
710,2892,1,04/10/2013
2892,710,1,04/10/2013
3018,3189,3,04/10/2013
4107,1334,-10,04/10/2013
4499,4875,1,05/10/2013
1508,2642,1,05/10/2013
4875,4499,1,05/10/2013
3916,2322,1,05/10/2013
2322,3916,1,05/10/2013
2296,481,1,05/10/2013
2296,57,1,05/10/2013
2296,1,3,05/10/2013
2296,1201,1,05/10/2013
35,4895,4,05/10/2013
2313,2305,10,05/10/2013
2635,4896,1,05/10/2013
4896,4897,2,05/10/2013
2322,4862,1,05/10/2013
4862,2322,1,05/10/2013
2305,2313,10,05/10/2013
2322,4893,1,05/10/2013
4893,2322,1,05/10/2013
4895,35,5,05/10/2013
2322,4559,2,05/10/2013
4559,2322,2,05/10/2013
4291,4518,1,05/10/2013
4518,4291,1,05/10/2013
3926,4518,3,05/10/2013
4518,3926,4,05/10/2013
4172,1334,2,06/10/2013
1334,4172,2,06/10/2013
2269,905,2,06/10/2013
4291,4136,4,06/10/2013
4875,2322,1,06/10/2013
2322,4875,1,06/10/2013
2977,4875,1,06/10/2013
3487,4875,1,06/10/2013
4875,3487,1,06/10/2013
2303,4315,1,06/10/2013
4315,2303,1,06/10/2013
2934,1656,2,06/10/2013
2934,4890,1,06/10/2013
4893,3528,1,06/10/2013
3528,4893,1,06/10/2013
4867,4893,1,06/10/2013
4893,4867,1,06/10/2013
4893,3405,1,06/10/2013
3405,4893,1,06/10/2013
4893,4875,1,06/10/2013
4875,4893,1,06/10/2013
2388,353,1,06/10/2013
215,3642,-10,06/10/2013
4172,4524,-10,07/10/2013
4890,4554,1,07/10/2013
4554,4890,1,07/10/2013
1810,4524,-10,07/10/2013
2322,3001,1,07/10/2013
3001,2322,1,07/10/2013
2322,3283,1,07/10/2013
3283,2322,1,07/10/2013
4291,4898,1,07/10/2013
4898,4291,1,07/10/2013
4890,4320,1,08/10/2013
4291,4893,1,08/10/2013
4893,4291,1,08/10/2013
1396,2110,4,08/10/2013
2977,4893,1,08/10/2013
4893,2977,1,08/10/2013
546,4899,1,08/10/2013
4899,546,2,08/10/2013
4899,4900,1,08/10/2013
1998,4898,1,08/10/2013
4898,1998,1,08/10/2013
1018,4248,5,08/10/2013
4898,4732,1,08/10/2013
4732,4898,1,08/10/2013
4172,3018,3,08/10/2013
4460,4618,1,08/10/2013
4315,4460,3,08/10/2013
4875,3168,3,09/10/2013
3168,4875,3,09/10/2013
4618,4460,2,09/10/2013
4901,4875,1,09/10/2013
4890,4898,1,09/10/2013
4898,4890,1,09/10/2013
4887,4888,-1,09/10/2013
1810,2003,3,09/10/2013
2003,1810,3,09/10/2013
4779,2647,1,09/10/2013
4569,4197,3,10/10/2013
4197,4875,1,10/10/2013
4875,4197,1,10/10/2013
1403,4249,2,10/10/2013
4249,1403,2,10/10/2013
4611,4890,3,10/10/2013
4890,4611,3,10/10/2013
4499,4694,3,10/10/2013
4694,3924,2,10/10/2013
4499,4881,1,10/10/2013
4881,4499,1,10/10/2013
4902,2141,2,10/10/2013
4875,4901,-10,10/10/2013
2252,1,2,10/10/2013
2252,2378,3,10/10/2013
3897,4197,1,10/10/2013
4197,3897,1,10/10/2013
3897,4875,1,10/10/2013
4875,3897,1,10/10/2013
4320,4898,1,10/10/2013
4898,4320,1,10/10/2013
2378,2252,3,10/10/2013
4890,4903,1,10/10/2013
4898,2388,1,10/10/2013
4566,4898,-5,11/10/2013
4291,4890,2,11/10/2013
4787,1034,1,11/10/2013
1034,4787,1,11/10/2013
4365,4875,1,11/10/2013
4875,4365,1,11/10/2013
4365,4787,1,11/10/2013
4787,4365,1,11/10/2013
4291,3020,1,11/10/2013
3020,4291,1,11/10/2013
1396,554,4,11/10/2013
4460,4315,5,12/10/2013
4107,4163,1,12/10/2013
4107,1639,1,12/10/2013
4890,4862,1,12/10/2013
4862,4890,1,12/10/2013
3837,3781,1,12/10/2013
3781,3837,1,12/10/2013
4898,4197,1,12/10/2013
4875,3389,1,12/10/2013
3353,4904,2,12/10/2013
2165,1334,1,12/10/2013
4499,4890,3,13/10/2013
4890,4499,3,13/10/2013
4163,4905,1,13/10/2013
4905,4163,1,13/10/2013
4559,4562,1,13/10/2013
35,4562,1,13/10/2013
2647,4906,1,13/10/2013
4906,2647,1,13/10/2013
4291,4907,1,13/10/2013
4907,4291,1,13/10/2013
4907,4788,1,13/10/2013
4907,4197,1,13/10/2013
4788,4907,1,13/10/2013
4890,4649,1,14/10/2013
4649,4890,1,14/10/2013
4285,4908,1,14/10/2013
4908,4285,1,14/10/2013
4890,4875,2,14/10/2013
4875,4890,2,14/10/2013
1639,4107,1,14/10/2013
4559,3345,1,14/10/2013
3345,4559,1,14/10/2013
2125,4909,-1,14/10/2013
2125,4910,-1,14/10/2013
2125,4911,-1,14/10/2013
2125,4912,-1,14/10/2013
2125,4913,-1,14/10/2013
2125,4914,-1,14/10/2013
3897,4884,1,14/10/2013
4884,3897,1,14/10/2013
4172,3531,-10,14/10/2013
2296,4379,-5,14/10/2013
3897,2472,1,14/10/2013
2472,3897,1,14/10/2013
3487,4907,1,14/10/2013
4907,3487,1,14/10/2013
3814,4559,1,14/10/2013
2625,4197,1,14/10/2013
4890,4197,1,14/10/2013
4197,4890,1,14/10/2013
4900,4899,8,14/10/2013
4890,4893,3,15/10/2013
4893,4890,3,15/10/2013
4320,4890,1,15/10/2013
4898,4566,-10,15/10/2013
4890,4360,1,15/10/2013
4360,4890,1,15/10/2013
4482,4915,1,15/10/2013
4559,4916,1,15/10/2013
4917,4559,1,15/10/2013
4916,4559,1,15/10/2013
4890,3229,1,15/10/2013
3229,4890,1,15/10/2013
1018,4918,1,15/10/2013
4915,4482,2,15/10/2013
4694,4918,1,15/10/2013
4898,4919,1,15/10/2013
4919,4898,1,15/10/2013
4694,4616,2,15/10/2013
4616,4694,1,15/10/2013
4559,35,5,15/10/2013
2388,4649,1,16/10/2013
4649,2388,1,16/10/2013
4918,4694,1,16/10/2013
4618,4308,5,16/10/2013
4308,4618,5,16/10/2013
3804,4875,1,16/10/2013
4875,3804,1,16/10/2013
1953,4075,-10,16/10/2013
2647,2378,1,16/10/2013
2635,4920,1,16/10/2013
4920,4779,1,16/10/2013
4893,4583,1,16/10/2013
4583,4893,1,16/10/2013
4559,4611,2,16/10/2013
4611,4559,2,16/10/2013
1,2175,1,16/10/2013
2175,1,1,16/10/2013
4732,4694,3,16/10/2013
2175,4875,1,16/10/2013
4875,2175,1,16/10/2013
2175,4559,1,16/10/2013
4559,2175,1,16/10/2013
4694,4898,-10,16/10/2013
4907,4694,1,16/10/2013
2067,4107,2,16/10/2013
4107,4921,1,16/10/2013
4921,4922,1,17/10/2013
202,4921,3,17/10/2013
4922,4921,1,17/10/2013
4890,4291,3,17/10/2013
4694,4907,2,17/10/2013
4197,4569,2,17/10/2013
4573,4857,5,17/10/2013
4857,4573,5,17/10/2013
2167,4315,4,17/10/2013
4559,4457,1,17/10/2013
4457,4559,1,17/10/2013
4857,1018,3,17/10/2013
4320,2625,2,17/10/2013
2625,4320,2,17/10/2013
4921,1352,2,17/10/2013
1334,4923,1,17/10/2013
4923,1334,1,17/10/2013
2392,4266,1,17/10/2013
1018,2252,2,17/10/2013
2252,1018,1,17/10/2013
2313,415,1,17/10/2013
2313,4915,1,17/10/2013
625,4875,1,18/10/2013
4875,625,1,18/10/2013
4482,4924,1,18/10/2013
4924,4482,1,18/10/2013
4559,3814,2,18/10/2013
4893,4828,1,18/10/2013
4694,4732,3,18/10/2013
546,4925,1,18/10/2013
4925,546,1,18/10/2013
4172,1565,3,18/10/2013
546,2195,1,18/10/2013
2195,546,1,18/10/2013
4291,1565,3,18/10/2013
4291,2195,2,18/10/2013
2195,4291,2,18/10/2013
4907,4926,1,18/10/2013
4926,4907,1,18/10/2013
3875,4197,9,18/10/2013
2048,2625,1,18/10/2013
2296,4907,-5,18/10/2013
2296,4926,-1,18/10/2013
4893,4788,3,18/10/2013
4788,4893,3,18/10/2013
4893,3168,1,18/10/2013
3168,4893,1,18/10/2013
4559,4334,1,18/10/2013
4334,4559,1,18/10/2013
1832,1731,2,19/10/2013
2404,3172,1,19/10/2013
4905,2195,1,19/10/2013
2635,4927,1,19/10/2013
4055,2878,2,19/10/2013
3735,4928,1,19/10/2013
4928,3735,6,19/10/2013
4927,4929,1,19/10/2013
4927,4930,1,19/10/2013
4927,4931,1,19/10/2013
4927,4932,1,19/10/2013
1018,4049,1,19/10/2013
1731,4197,2,19/10/2013
2878,4055,2,19/10/2013
4301,4933,2,19/10/2013
2048,4025,-1,19/10/2013
4301,4934,2,19/10/2013
4928,2625,3,19/10/2013
2625,3168,1,19/10/2013
3168,2625,1,19/10/2013
4301,4935,1,19/10/2013
4301,4936,1,19/10/2013
4197,1731,2,19/10/2013
353,4559,2,19/10/2013
4559,353,2,19/10/2013
4553,4787,1,20/10/2013
4787,4553,1,20/10/2013
4937,4898,-10,20/10/2013
4559,3023,1,20/10/2013
3892,4172,7,20/10/2013
3023,4559,1,20/10/2013
2045,3719,1,20/10/2013
4301,4938,3,20/10/2013
4172,546,1,20/10/2013
546,4172,3,20/10/2013
2318,2892,4,21/10/2013
2892,1731,2,21/10/2013
2892,2318,4,21/10/2013
1731,2892,2,21/10/2013
4365,4562,1,21/10/2013
4562,4365,1,21/10/2013
4562,4559,2,21/10/2013
3172,2404,2,21/10/2013
4291,550,1,21/10/2013
550,4291,1,21/10/2013
1018,1731,6,21/10/2013
3838,25,-10,21/10/2013
2110,2661,1,21/10/2013
2661,2110,1,21/10/2013
2661,4026,-10,21/10/2013
3377,3854,-1,21/10/2013
4559,4917,2,21/10/2013
4172,1018,6,21/10/2013
4197,2312,1,21/10/2013
2312,4197,2,21/10/2013
4915,2313,1,21/10/2013
4551,4841,2,21/10/2013
4841,4551,2,21/10/2013
1615,4939,1,22/10/2013
4004,1517,1,22/10/2013
4862,4559,1,22/10/2013
4559,4862,1,22/10/2013
4291,4559,1,22/10/2013
4559,4291,1,22/10/2013
4291,3781,3,22/10/2013
4650,4779,1,22/10/2013
4779,4650,1,22/10/2013
2322,1,2,22/10/2013
2625,4940,1,22/10/2013
4940,2625,1,22/10/2013
4919,2625,1,22/10/2013
4291,4941,3,22/10/2013
3781,4291,3,22/10/2013
4919,4694,1,22/10/2013
4694,4919,1,22/10/2013
4940,4004,1,22/10/2013
4925,2892,1,22/10/2013
2892,4925,1,22/10/2013
3837,4197,3,22/10/2013
4197,3837,3,22/10/2013
2388,2775,1,23/10/2013
2775,2635,1,23/10/2013
4172,353,5,23/10/2013
4172,133,1,23/10/2013
133,4172,1,23/10/2013
4172,2625,1,23/10/2013
2625,4172,1,23/10/2013
4559,4004,2,23/10/2013
4559,4937,2,23/10/2013
4937,4559,2,23/10/2013
1565,215,6,23/10/2013
215,4459,5,23/10/2013
1034,4618,1,23/10/2013
4841,2625,2,23/10/2013
2625,4841,2,23/10/2013
4559,4943,1,23/10/2013
4943,4559,1,23/10/2013
141,1731,1,23/10/2013
1731,141,1,23/10/2013
4559,4944,1,23/10/2013
4944,4559,1,23/10/2013
710,4197,2,23/10/2013
4197,710,2,23/10/2013
710,4945,1,23/10/2013
4945,710,2,23/10/2013
4945,4919,-10,23/10/2013
4559,3389,2,23/10/2013
3389,4559,1,23/10/2013
2252,1656,1,23/10/2013
4559,546,1,24/10/2013
546,4559,1,24/10/2013
4559,4875,4,24/10/2013
4875,4559,4,24/10/2013
7,4946,1,24/10/2013
4946,7,1,24/10/2013
4618,1034,1,24/10/2013
1555,732,2,24/10/2013
732,1555,2,24/10/2013
1998,4559,2,24/10/2013
4559,1998,2,24/10/2013
3527,4938,2,24/10/2013
4938,3527,3,24/10/2013
1731,272,1,24/10/2013
2056,4291,1,24/10/2013
4918,1018,10,24/10/2013
4004,4197,3,24/10/2013
4779,4934,1,24/10/2013
4779,4920,1,24/10/2013
4779,4947,1,24/10/2013
4779,4948,1,24/10/2013
4779,4949,1,24/10/2013
4779,4175,1,24/10/2013
4779,4950,1,24/10/2013
4779,4951,1,24/10/2013
4779,2889,1,24/10/2013
4779,4904,1,24/10/2013
4779,4952,1,24/10/2013
4779,4953,1,24/10/2013
4559,3989,1,24/10/2013
3989,4559,1,24/10/2013
4559,539,2,25/10/2013
539,4559,1,25/10/2013
4893,4559,1,25/10/2013
4559,4893,2,25/10/2013
4779,4954,1,25/10/2013
4779,4792,1,25/10/2013
4779,4808,1,25/10/2013
4779,4955,1,25/10/2013
4779,4932,1,25/10/2013
4779,4938,1,25/10/2013
4779,4474,1,25/10/2013
4779,4956,1,25/10/2013
4956,4779,1,25/10/2013
4956,4897,1,25/10/2013
4956,4958,1,25/10/2013
4956,4938,1,25/10/2013
4956,3260,1,25/10/2013
4559,550,1,25/10/2013
4956,3129,1,25/10/2013
550,4559,1,25/10/2013
4004,4940,4,25/10/2013
353,4172,9,25/10/2013
35,4889,3,25/10/2013
4779,4466,1,25/10/2013
4779,4957,1,25/10/2013
4779,4959,1,25/10/2013
1018,2110,1,25/10/2013
4611,4875,1,25/10/2013
4875,4611,2,25/10/2013
4779,3901,1,25/10/2013
4197,4004,1,25/10/2013
4875,4004,1,25/10/2013
4197,3875,3,25/10/2013
4049,1018,1,25/10/2013
4004,4875,3,25/10/2013
2110,1018,1,26/10/2013
4197,4961,1,26/10/2013
4961,4197,1,26/10/2013
4315,4787,3,26/10/2013
4411,4962,1,26/10/2013
4559,1555,2,26/10/2013
1555,4559,2,26/10/2013
1832,4963,1,27/10/2013
4963,1832,1,27/10/2013
1832,3714,1,27/10/2013
4963,3714,1,27/10/2013
3714,4963,1,27/10/2013
4962,4411,1,27/10/2013
4172,4379,-10,27/10/2013
1731,4964,1,27/10/2013
4964,1731,1,27/10/2013
3714,1334,1,27/10/2013
4415,4559,9,27/10/2013
4559,4415,2,27/10/2013
4857,3366,1,28/10/2013
3451,4554,1,28/10/2013
4554,3451,1,28/10/2013
4559,4554,1,28/10/2013
4554,4559,1,28/10/2013
2625,4559,1,28/10/2013
4559,2625,1,28/10/2013
4004,4559,6,28/10/2013
4452,4291,1,28/10/2013
3897,4694,3,28/10/2013
4694,3897,4,28/10/2013
4650,4930,1,28/10/2013
4452,3897,2,28/10/2013
3897,4452,1,28/10/2013
4650,4935,1,28/10/2013
4559,4965,1,29/10/2013
4965,4559,1,29/10/2013
2125,4534,1,29/10/2013
4611,486,1,29/10/2013
486,4611,1,29/10/2013
4554,905,3,29/10/2013
4965,4966,1,29/10/2013
4966,4965,1,29/10/2013
4779,4892,1,29/10/2013
4965,4967,1,29/10/2013
4892,4779,2,29/10/2013
4967,4965,1,29/10/2013
4965,4968,1,29/10/2013
4968,4965,1,29/10/2013
2878,3357,1,29/10/2013
2878,3260,2,29/10/2013
4197,3000,1,29/10/2013
4197,4969,1,30/10/2013
4969,4197,1,30/10/2013
1128,4970,1,30/10/2013
4970,1128,1,30/10/2013
2625,2977,5,30/10/2013
2977,2625,5,30/10/2013
2552,4559,1,30/10/2013
4559,2552,1,30/10/2013
4197,3828,2,30/10/2013
35,4972,1,30/10/2013
35,4973,1,30/10/2013
4559,4493,2,30/10/2013
4493,4559,2,30/10/2013
35,900,1,30/10/2013
4172,3000,1,30/10/2013
3000,4172,1,30/10/2013
4172,4554,2,30/10/2013
4554,4172,2,30/10/2013
4172,4004,1,30/10/2013
4004,4172,1,30/10/2013
